,OPEN,HIGH,LOW,CLOSE,PE,MACD,SAR,RSI,BOLL,STD,WR,KDJ,CCI,ROC
2005-05-18,14.46,15.66,14.31,15.5,,0.9328882113481711,12.238290555392,86.8458160448947,12.218846153846155,3.939494051050152,3.455723542116633,87.58484588525299,135.18909579573804,34.78260869565217
2005-05-19,18.93,19.27,15.83,16.13,,1.0795172268382949,12.5804614998528,89.36017351297531,12.373461538461537,3.94767317747702,38.43329253365974,78.33874636169466,175.30459922707033,42.74336283185839
2005-05-20,16.06,16.25,15.45,15.93,,1.1661409030560463,13.383206119870465,83.29487625511133,12.525384615384612,3.9516095324926046,41.75,71.19357284328031,103.40533177661018,38.52173913043478
2005-05-23,15.79,16.03,15.37,15.55,,1.190405710314332,14.089621385486009,72.13211580053115,12.673846153846151,3.9503316702895783,46.499999999999986,64.75431807490789,81.92969696969703,35.099913119026944
2005-05-24,15.41,15.49,14.349,14.44,,1.107303713604276,19.27,49.07755458993549,12.793461538461536,4.197705024582927,60.375,52.791538510419684,38.82453655286231,25.02164502164501
2005-05-25,14.35,14.83,14.15,14.54,,1.0375536738615914,19.17158,50.77831422694706,12.905769230769229,4.186280813017562,59.49685534591196,40.671390809066594,21.302819385819678,25.23686477174849
2005-05-26,14.65,14.65,14.26,14.64,,0.9790594413126321,18.970716799999998,52.67504270967108,13.028461538461537,4.1578685054928854,59.20716112531967,32.986146660374175,13.57511595920148,26.42487046632125
2005-05-27,14.71,14.89,14.49,14.55,,0.914893766907463,18.777888127999997,50.5704444432501,13.12076923076923,4.036533994163411,60.9032258064516,27.3288427320644,10.362271682068993,12.355212355212366
2005-05-31,14.54,14.64,13.97,14.29,,0.8334546343460634,18.592772602879997,44.41815310267098,13.239615384615385,3.6806239852236757,73.34315169366718,20.231807104395124,-36.212853965159596,0.07002801120448031
2005-05-31,14.54,14.64,13.97,14.29,,0.8334546343460634,18.592772602879997,44.41815310267098,13.239615384615385,3.6806239852236757,73.34315169366718,20.231807104395124,-36.212853965159596,0.07002801120448031
2005-06-01,14.2,14.73,14.2,14.5,,0.776903124398002,18.315406246707198,50.28077234565757,13.355,3.666241498799023,84.27561837455829,16.82120473626341,-37.89635920760479,-2.3569023569023546
2005-06-02,14.43,15.05,14.38,14.88,,0.7540561792888596,18.054681871904766,59.546167315962016,13.492692307692307,3.637522419068428,78.11387900355871,24.518230058093746,-17.341421035817604,2.7624309392265216
2005-06-03,15.05,15.14,14.55,14.67,,0.7108107815049038,17.80960095959048,52.99670863700398,13.614615384615385,3.6683692376542307,81.85053380782918,27.672347546819765,-21.470590631696453,-5.35483870967742
2005-06-06,14.55,15.3,14.4,15.22,,0.7127032957026014,17.57922490201505,65.0710151758099,13.757307692307695,3.701917526286984,76.41509433962264,45.86051239963424,-1.2459236762840755,-5.641661500309972
2005-06-07,15.3,15.68,14.9,15.0,,0.688514202316723,17.376471407894147,57.92826170047499,13.889999999999999,3.73392018193559,80.56603773584906,50.651647642641144,18.1608826393568,-5.838041431261769
2005-06-08,15.06,15.15,14.75,14.86,,0.6505482265606446,17.1966831234205,53.448068951271466,14.01653846153846,3.750883750222548,60.964912280701796,51.116692970337745,-14.26376916952248,-4.437299035369783
2005-06-09,15.05,15.67,14.65,15.65,,0.676409091976133,17.02888213601527,69.44819435786451,14.174615384615382,3.8325402521763183,18.446601941747605,66.82633332525442,77.88167344108831,8.379501385041557
2005-06-10,15.65,17.09,15.5,16.91,,0.7894749085611874,14.65,81.57115176167427,14.378846153846153,4.053582934797808,5.769230769230761,75.96114529375937,250.6707409395593,16.299862448418164
2005-06-13,16.7,17.35,16.2,16.66,,0.8491193527966434,14.6988,74.52985449497645,14.579615384615384,4.0564805944601305,20.414201183431985,76.67250956091894,219.0948129140376,13.79781420765027
2005-06-14,16.51,17.06,16.4,17.0,,0.9132952637754599,14.804848,77.67491725813296,14.788461538461537,4.056818642681751,10.355029585798855,80.52016911244202,163.4801434273732,16.838487972508585
2005-06-15,16.98,17.17,16.72,17.15,,0.9651334246417651,14.90665408,79.04479968785367,15.00153846153846,4.051712850395854,5.917159763313692,84.7535590693116,136.97490797718376,17.86941580756012
2005-06-16,17.2,17.84,17.1,17.63,,1.0330392951251461,15.004387916799999,83.0408096132971,15.23423076923077,4.040309313237817,5.42635658914731,87.80082232527751,135.17877739330996,23.37298810356893
2005-06-17,17.65,17.79,17.1001,17.22,,1.0417628199183895,15.174524641791999,69.46345953489687,15.39846153846154,3.544836018301102,16.020671834625354,85.38863599114633,101.57936356248013,18.758620689655164
2005-06-20,17.0,17.22,16.8,17.19,,1.0343323869795533,15.33445316328448,68.48033627870046,15.527692307692309,3.3605152115398265,17.857142857142815,83.46703214456778,70.83968279716065,15.5241935483871
2005-06-21,17.08,17.33,16.5,16.66,,0.9744443567627492,15.48478597348741,52.67532960945758,15.61923076923077,3.4119114946936775,34.104046242774565,76.64782289261676,47.86590980578148,13.565098841172462
2005-06-22,16.29,16.9,16.18,16.52,,0.9052506652052781,15.626098815078166,49.08440920078439,15.68346153846154,3.3537186686199894,38.37209302325583,65.62846312499236,21.211897175917013,8.54139290407358
2005-06-23,16.47,16.69,15.99,16.05,,0.8032299591109027,15.755932886173476,38.50872019596296,15.743846153846155,3.3668698161656687,52.03488372093021,44.833389831076005,-10.636161135651086,7.000000000000004
2005-06-24,16.0,16.08,14.75,15.77,,0.6918094063690301,17.33,33.36889501031708,15.75423076923077,3.1097755423129962,64.89028213166146,40.89216280000536,-84.50057698218023,6.123822341857337
2005-06-27,15.85,16.46,15.65,15.99,,0.6141800911852968,17.278399999999998,40.81679198528211,15.748846153846157,3.0167559806500477,57.993730407523515,40.637925146066145,-46.92560568332523,2.172523961661341
2005-06-28,16.31,16.59,15.95,16.08,,0.5535396865121704,17.227832,43.89541205829176,15.754615384615388,3.00758445997024,55.1724137931035,41.43930716318108,-46.19307172275436,-4.908338261383808
2005-06-29,16.1,16.58,16.02,16.34,,0.5204619941157063,17.17827536,52.46706051500314,15.785000000000004,2.97867644055635,48.54368932038835,45.060415301769844,-48.222324690788675,-1.9207683073229307
2005-06-30,16.31,16.68,16.27,16.41,,0.4941992779177262,17.1297098528,54.70290828834384,15.860769230769233,2.571464616521672,46.278317152103554,51.48730529161918,-25.72606178209205,-3.470588235294117
2005-06-30,16.31,16.68,16.27,16.41,,0.4941992779177262,17.1297098528,54.70290828834384,15.860769230769233,2.571464616521672,46.278317152103554,51.48730529161918,-25.72606178209205,-3.470588235294117
2005-07-01,16.4,16.68,16.35,16.55,,0.47915926633335104,17.100115655744002,59.29781334819645,15.938076923076924,2.5720780178839444,41.74757281553396,57.580684147901174,-12.199032582027133,-3.4985422740524657
2005-07-05,16.36,16.54,16.07,16.44,,0.45314034823923244,17.077113342629122,54.12148493270684,16.0073076923077,2.5824222298396053,45.30744336569575,64.58867315286439,-35.0340259609567,-4.529616724738663
2005-07-06,16.38,17.04,16.25,16.73,,0.4507250665616276,17.05597107577654,64.04971872269464,16.09115384615385,2.5842826632387066,34.86842105263155,71.8800761339329,21.562922929695233,-2.6759744037230995
2005-07-07,16.41,17.26,16.24,16.93,,0.4596506998163612,17.26,69.51019509071001,16.19269230769231,2.5413203332382635,15.503875968992203,76.87091396976666,62.582175340631714,1.620648259303719
2005-07-08,17.0,17.02,16.65,16.71,,0.44385567516047786,17.2362,57.901308939168736,16.277692307692313,2.5650182296438957,24.031007751937903,73.19344575210117,76.95640400758158,1.1501210653753104
2005-07-11,16.81,17.5,16.81,17.21,,0.466308511396921,17.5,71.07576087829015,16.367307692307694,2.577855611878445,10.545454545454515,75.89240469494918,157.73903856312754,7.227414330218069
2005-07-12,17.2,17.2,16.73,16.85,,0.44986775903063503,17.4748,55.948339385386056,16.45115384615385,2.6023512379731857,23.636363636363587,69.28863015699318,99.19958688355268,6.848446417247951
2005-07-13,16.95,16.95,16.37,16.53,,0.40633306405385383,17.450104,45.59677009110465,16.501538461538466,2.561445461129725,35.27272727272723,56.91503082727286,30.09118541033473,3.3771106941838704
2005-07-14,16.59,16.7,16.24,16.5,,0.3652009461768415,17.42850192,44.667036221592994,16.559230769230773,2.5379133107898344,54.05405405405407,47.96666390815859,-2.730923694779485,2.6119402985074736
